"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MAGI2-AS3",8.95115285168335e-37,-0.91989917585234,0.434,0.285,3.27155685576175e-32
"ACACB",9.19786641589245e-37,-7.6419248701071,0.044,0.16,3.36172819634453e-32
"TRIM67",9.49528525090866e-37,1.16408594331783,0.087,0.031,3.47043180635461e-32
"AMY2B",9.54109628784314e-37,1.69648512071626,0.205,0.107,3.48717528224379e-32
"NEURL1B",1.07666737005753e-36,-12.2554945136386,0.009,0.108,3.93511157082327e-32
"ZSWIM3",1.12080089736189e-36,2.27588872009444,0.173,0.085,4.09641519976798e-32
"NBEAL1",1.16413247784137e-36,-141.797572990141,0.369,0.511,4.25478779326244e-32
"GKAP1",1.18790917349565e-36,-3.55016636221399,0.468,0.319,4.34168923820925e-32
"NCS1",1.19067932506726e-36,-4.00005108709752,0.112,0.248,4.35181386518835e-32
"CR1L",1.22324762924562e-36,2.04725563412556,0.048,0.012,4.47084776012982e-32
"ENSG00000250981",1.30155262805309e-36,1.41669083254776,0.016,0.002,4.75704470027125e-32
"UGGT2",1.3650070092208e-36,-23.1978631817363,0.428,0.572,4.98896411800109e-32
"DANT2",1.40071784263662e-36,-27.1625469348255,0.393,0.253,5.11948364305258e-32
"TMEM196",1.4154126994516e-36,32.592496831879,0.161,0.08,5.17319187522565e-32
"RPL15",1.423827430128e-36,-158.26464952037,0.927,0.922,5.20394687437483e-32
"LIMD1",1.47199582617949e-36,-7.6246267766855,0.083,0.212,5.37999754510342e-32
"NEUROD6",1.49546775731328e-36,-162.586716054036,0.011,0.111,5.46578510620429e-32
"RCC2",1.50440715354376e-36,-4.37439702356208,0.188,0.331,5.49845770548709e-32
"LINC03007",1.52905763931901e-36,3.82839874566359,0.034,0.007,5.58855276594703e-32
"CCDC34",1.6567421909526e-36,-15.2380985642181,0.283,0.162,6.05522703371265e-32
"CIBAR1",1.66172935106964e-36,-41.9898403083488,0.269,0.417,6.07345460522444e-32
"BASP1-AS1",1.75132282358386e-36,-54.8455079647164,0.039,0.151,6.40090978791663e-32
"DNAJC25",1.75308888448181e-36,-1.17713458533074,0.306,0.187,6.40736456389258e-32
"SOCS2",1.85320631090586e-36,-8.27242030726321,0.066,0.191,6.77328374572982e-32
"PACC1",1.96653105273585e-36,-4.54007273742519,0.145,0.286,7.18747434464424e-32
"JARID2",2.06056045827239e-36,-9.08453309699125,0.604,0.473,7.53114241893976e-32
"CDKL5",2.28285061878775e-36,-24.0391345176806,0.532,0.393,8.34359072660733e-32
"ENSG00000229603",2.29330667248434e-36,3.64847413172103,0.013,0.001,8.38180655726302e-32
"LRIG3",2.29627400776612e-36,-5.00840732138521,0.027,0.135,8.3926518709844e-32
"CFAP276",2.31788466452672e-36,-74.7536103704007,0.014,0.114,8.47163666037872e-32
"NINJ1",2.37695201715151e-36,-45.0104860187787,0.067,0.19,8.68752192748705e-32
"PPP4R1",2.56222496303763e-36,-2.61063053522696,0.288,0.443,9.36467601740624e-32
"RHCE",2.73017173128532e-36,1.49473682704091,0.118,0.049,9.97850466067472e-32
"CYTH2",2.83790282814819e-36,-2.07859234731224,0.184,0.329,1.03722510465988e-31
"SRP14-DT",2.86690984537998e-36,0.585265146355007,0.217,0.116,1.04782687938793e-31
"ICAM5",2.91272181278015e-36,-5.29651986022799,0.05,0.013,1.06457069535302e-31
"EIF4EBP2",3.03571801878349e-36,-4.43372855647748,0.279,0.428,1.10952457868518e-31
"FAM219A",3.10666829991812e-36,-2.80680650542316,0.197,0.34,1.13545619693708e-31
"PIP4K2C",3.14647477491315e-36,2.20238653632297,0.166,0.08,1.15000506548301e-31
"ENSG00000224795",3.18319561429668e-36,1.15673056954106,0.12,0.05,1.1634261650693e-31
"SFT2D2",3.25037485330144e-36,-4.15238782941066,0.114,0.247,1.18797950513314e-31
"UBXN11",3.26190853385157e-36,0.116186096028372,0.131,0.057,1.19219495003741e-31
"BMP4",3.31157454544886e-36,-3.37405061154509,0.038,0.008,1.2103473806161e-31
"AIF1L",3.32649867552542e-36,-13.3485852661751,0.02,0.124,1.21580200091778e-31
"GNAO1",3.52886653672832e-36,-37.9200765227788,0.381,0.559,1.28976543050883e-31
"LINC00348",3.82271163768235e-36,-13.9212887880928,0.02,0.003,1.39716287645652e-31
"FAM181A",4.09633602681283e-36,-24.820301321012,0.01,0.108,1.49716985443982e-31
"SGK1",4.16148927812046e-36,-18.5686907863139,0.216,0.115,1.52098271626025e-31
"MBOAT2",4.19165214018405e-36,11.8726423999825,0.465,0.624,1.53200694071587e-31
"TRAK1",4.53325872757259e-36,-3.26974444663537,0.522,0.397,1.65686073234051e-31
"MYG1",4.60856257265906e-36,2.2530729001664,0.438,0.307,1.68438353468116e-31
"WHRN",4.66812411420882e-36,8.0480572056611,0.327,0.206,1.70615268250218e-31
"RPLP1",4.75882370131773e-36,-537.693444854668,0.948,0.93,1.73930247459462e-31
"ENSG00000237950",4.78368355618045e-36,-11.1053634603712,0.082,0.028,1.74838850294839e-31
"DPY19L3",4.80701393187372e-36,-35.0070281262979,0.245,0.398,1.75691552196053e-31
"GAL3ST4",4.84236296392042e-36,-3.66766072927061,0.013,0.112,1.76983523968327e-31
"ZFHX3",4.92959165696097e-36,-24.05036264429,0.567,0.451,1.80171645470267e-31
"SWT1",5.10632112966313e-36,-9.15285189274859,0.178,0.327,1.86630930968058e-31
"ENSG00000271763",5.13662205191048e-36,2.23293899906413,0.035,0.007,1.87738399375276e-31
"ADAM22",5.43239820882125e-36,-12.9677664256065,0.33,0.491,1.98548722134208e-31
"LOC107986412",5.44597071798032e-36,-14.6189412244533,0.008,0.104,1.99044783771463e-31
"CACNA1A",5.5607850666756e-36,-65.841972490686,0.64,0.501,2.03241133401926e-31
"CYB5R1",5.7001730511962e-36,1.65166753100407,0.209,0.11,2.0833562484817e-31
"PRKG2",6.02427781137271e-36,-11.1127666460916,0.14,0.063,2.20181329727861e-31
"DEPDC1B",6.02502347054101e-36,-43.567347454295,0.02,0.123,2.20208582824803e-31
"ENSG00000286811",6.30460960103383e-36,-41.889721214426,0.032,0.143,2.30427176308186e-31
"TNFRSF1A",6.7187964496493e-36,-3.42586205856239,0.027,0.134,2.45565291438232e-31
"HSDL2",7.62658191736037e-36,1.60324835842373,0.214,0.353,2.78743942497604e-31
"DNMT3A",7.67414246876029e-36,1.54790860623423,0.399,0.275,2.8048223309072e-31
"PPIA",7.82680091116319e-36,-92.5611042972568,0.825,0.865,2.86061746502103e-31
"PRANCR",8.07570960533434e-36,-41.2840570226456,0.366,0.236,2.95159110365365e-31
"USP51",8.3246534960602e-36,0.31747813403265,0.132,0.058,3.04257760627504e-31
"RBMS1",8.63291403647774e-36,-4.19123444890735,0.097,0.037,3.15524375119225e-31
"CCNB1IP1",8.95910909770907e-36,-6.30769582832222,0.247,0.396,3.27446478412169e-31
"LOC100507547",9.23782192840408e-36,1.29448256089709,0.094,0.035,3.37633153661241e-31
"ENSG00000272606",9.42075660761812e-36,2.12908362604615,0.039,0.009,3.44319233251835e-31
"CEP83",1.03481855672302e-35,-47.9118036960418,0.243,0.384,3.78215834296696e-31
"ENSG00000285658",1.04013292400357e-35,-59.324209979778,0.217,0.118,3.80158182394064e-31
"ENSG00000271737",1.09352191393161e-35,2.81714113807772,0.088,0.032,3.99671324322865e-31
"LHX1-DT",1.19319554333419e-35,-5.23670264760582,0.047,0.012,4.36101039133212e-31
"CDIPT",1.22770169196577e-35,0.800172241761812,0.293,0.176,4.48712691396569e-31
"NDUFA9",1.32369436433074e-35,4.2455205958428,0.498,0.376,4.83797053219243e-31
"KCNJ10",1.33265104884663e-35,-5.04124988775763,0.011,0.109,4.87070631842954e-31
"ENSG00000288060",1.35389287061539e-35,1.21803468629279,0.083,0.029,4.94834305281218e-31
"MAPRE1",1.36223582545348e-35,-3.21999224745865,0.286,0.43,4.97883571844992e-31
